fixedVID,VID,FID,TotalFrame,LocalX,LocalY,L,W,Velocity, Accleration, LanePos, PrecedingVeh, FollowingVeh, Spacing, Headway, DeltaGap, warning
1031,1014,801,34,320,351,28,12,9,0,2,956,1015,262.5,29.16666667,1,0
1031,1014,802,34,329,352,28,11,9,1,2,956,1015,261.5,29.05555556,1,0
1031,1014,803,34,338,352,28,14,10,0,2,956,1015,260.5,26.05,1.5,0
1031,1014,804,34,348,351,27,12,10,-4,2,956,1015,259,25.9,-1,0
1031,1014,805,34,358,352,20,12,6,3,2,956,1015,260,43.33333333,1.5,0
1031,1014,806,34,364,353,26,13,9,0,2,956,1015,258.5,28.72222222,1,0
1031,1014,807,34,373,353,26,13,9,0,2,956,1015,257.5,28.61111111,1,0
1031,1014,808,34,382,352,26,12,9,-1,2,956,1015,256.5,28.5,2.5,0
1031,1014,809,34,391,353,27,13,8,2,2,956,1015,254,31.75,-1,0
1031,1014,810,34,399,353,26,13,10,-2,2,956,1015,255,25.5,3,0
1031,1014,811,34,409,353,27,13,8,1,2,956,1015,252,31.5,-0.5,0
1031,1014,812,34,417,352,26,10,9,0,2,956,1015,252.5,28.05555556,-0.5,0
1031,1014,813,34,426,351,24,8,9,-1,2,956,1015,253,28.11111111,3,0
1031,1014,814,34,435,352,25,6,8,0,2,956,1015,250,31.25,0.5,0
1031,1014,815,34,443,350,26,6,8,0,2,956,1015,249.5,31.1875,0.5,0
1031,1014,816,34,451,347,25,5,8,7,2,956,1015,249,31.125,-1,0
1031,1014,817,34,459,346,23,3,15,-11,2,956,1025,250,16.66666667,4,0
1015,1015,795,24,79,344,15,12,8,2,2,1013,1009,167,20.875,0.5,0
1015,1015,796,24,87,345,16,13,10,-1,2,1013,1009,166.5,16.65,-7.5,0
1015,1015,797,24,97,345,15,13,9,0,2,1014,0,174,19.33333333,7.5,0
1015,1015,798,24,106,344,15,12,9,1,2,1014,0,166.5,18.5,2,0
1015,1015,799,24,115,344,16,11,10,0,2,1014,0,164.5,16.45,0.5,0
1015,1015,800,24,125,344,15,13,10,-1,2,1014,0,164,16.4,0.5,0
1015,1015,801,24,135,344,15,12,9,1,2,1014,0,163.5,18.16666667,0.5,0
1015,1015,802,24,144,343,16,12,10,-1,2,1014,0,163,16.3,0.5,0
1015,1015,803,24,154,344,15,13,9,0,2,1014,0,162.5,18.05555556,-1.5,0
1015,1015,804,24,163,344,15,13,9,0,2,1014,0,164,18.22222222,-4.5,0
1015,1015,805,24,172,344,15,11,9,1,2,1014,0,168.5,18.72222222,5.5,0
1015,1015,806,24,181,344,14,11,10,-1,2,1014,0,163,16.3,1.5,0
1015,1015,807,24,191,344,15,14,9,0,2,1014,0,161.5,17.94444444,0,0
1015,1015,808,24,200,345,15,13,9,0,2,1014,0,161.5,17.94444444,0,0
1015,1015,809,24,209,344,14,11,9,1,2,1014,0,161.5,17.94444444,0.5,0
1015,1015,810,24,218,345,14,13,10,-1,2,1014,0,161,16.1,0.5,0
1015,1015,811,24,228,345,14,13,9,1,2,1014,0,160.5,17.83333333,0.5,0
1015,1015,812,24,237,344,14,11,10,-1,2,1014,0,160,16,0.5,0
1015,1015,813,24,247,344,15,12,9,0,2,1014,0,159.5,17.72222222,0,0
1015,1015,814,24,256,344,14,11,9,-6,2,1014,1022,159.5,17.72222222,1.5,0
1015,1015,815,24,265,344,14,11,3,0,2,1014,1022,158,52.66666667,1,0
1015,1015,816,24,268,343,27,13,3,0,2,1014,1022,157,52.33333333,164.5,1
1115,1115,913,39,15,312,10,16,4,-1,4,1062,0,319.5,79.875,-1,0
1115,1115,914,39,19,312,16,16,3,2,4,1062,0,320.5,106.8333333,-1.5,0
1115,1115,915,39,22,312,21,15,5,1,4,1062,0,322,64.4,-1.5,0
1115,1115,916,39,27,311,21,17,6,0,4,1062,0,323.5,53.91666667,-0.5,0
1115,1115,917,39,33,310,22,16,6,0,4,1062,0,324,54,-2,0
1115,1115,918,39,39,309,21,16,6,-1,4,1062,0,326,54.33333333,-0.5,0
1115,1115,919,39,45,308,22,16,5,1,4,1062,0,326.5,65.3,-2.5,0
1115,1115,920,39,50,307,21,16,6,0,4,1062,0,329,54.83333333,-2,0
1115,1115,921,39,56,307,21,16,6,-1,4,1062,0,331,55.16666667,-1,0
1115,1115,922,39,62,306,21,16,5,1,4,1062,0,332,66.4,-2,0
1115,1115,923,39,67,305,20,16,6,0,4,1062,0,334,55.66666667,-1,0
1115,1115,924,39,73,304,21,16,6,-1,4,1062,0,335,55.83333333,-1,0
1115,1115,925,39,79,304,21,17,5,1,4,1062,0,336,67.2,-2,0
1115,1115,926,39,84,303,20,16,6,-1,4,1062,0,338,56.33333333,-2.5,0
1115,1115,927,39,90,303,20,16,5,1,4,1062,1125,340.5,68.1,-2.5,0
1115,1115,928,39,95,302,20,16,6,-1,4,1062,1125,343,57.16666667,-1,0
1115,1115,929,39,101,301,19,16,5,1,4,1062,1129,344,68.8,-1.5,0
1115,1115,930,39,106,300,20,16,6,0,4,1062,1129,345.5,57.58333333,-1.5,0
1115,1115,931,39,112,299,19,16,6,-1,4,1062,1129,347,57.83333333,-2,0
1115,1115,932,39,118,298,19,16,5,1,4,1062,1129,349,69.8,-9651,1
1115,1115,934,39,129,296,19,17,5,0,4,1062,1135,352,70.4,-9648,1
1121,1121,918,32,517,349,15,9,4,6,2,1092,1120,209.5,52.375,1,0
1121,1121,919,32,521,349,24,10,10,-1,2,1092,1120,208.5,20.85,4,0
1121,1121,920,32,531,349,25,10,9,1,2,1092,1119,204.5,22.72222222,1.5,0
1121,1121,921,32,540,349,25,12,10,-1,2,1092,1119,203,20.3,4.5,0
1121,1121,922,32,550,349,25,14,9,-1,2,1092,1119,198.5,22.05555556,1.5,0
1121,1121,923,32,559,349,24,14,8,2,2,1092,1119,197,24.625,0,0
1121,1121,924,32,567,349,26,14,10,0,2,1092,1119,197,19.7,1.5,0
1121,1121,925,32,577,348,26,14,10,0,2,1092,1119,195.5,19.55,6.5,0
1121,1121,926,32,587,348,25,14,10,-2,2,1092,1119,189,18.9,3,0
1121,1121,927,32,597,348,25,15,8,2,2,1092,1119,186,23.25,2,0
1121,1121,928,32,605,348,26,14,10,0,2,1092,1119,184,18.4,4,0
1121,1121,929,32,615,347,27,14,10,-1,2,1092,1119,180,18,2,0
1121,1121,930,32,625,347,25,13,9,0,2,1092,1119,178,19.77777778,2,0
1121,1121,931,32,634,346,27,14,9,1,2,1092,1119,176,19.55555556,3,0
1121,1121,932,32,643,346,27,13,10,-1,2,1092,1132,173,17.3,3,0
1121,1121,933,32,653,345,25,14,9,0,2,1092,1132,170,18.88888889,3,0
1121,1121,934,32,662,344,27,14,9,0,2,1092,1132,167,18.55555556,1.5,0
1121,1121,935,32,671,345,26,15,9,1,2,1092,1132,165.5,18.38888889,2,0
1121,1121,936,32,680,343,26,14,10,0,2,1092,1132,163.5,16.35,5,0
1121,1121,937,32,690,343,27,15,10,-2,2,1092,1132,158.5,15.85,2,0
1121,1121,938,32,700,342,26,14,8,1,2,1092,1132,156.5,19.5625,2.5,0
1121,1121,939,32,708,341,27,14,9,0,2,1092,1149,154,17.11111111,2,0
1121,1121,940,32,717,341,27,14,9,1,2,1092,1149,152,16.88888889,0.5,0
1121,1121,941,32,726,341,26,14,10,-1,2,1092,1149,151.5,15.15,2,0
1121,1121,942,32,736,341,26,14,9,1,2,1092,1155,149.5,16.61111111,4,0
1121,1121,943,32,745,341,26,13,10,-1,2,1092,1149,145.5,14.55,3.5,0
1121,1121,944,32,755,340,27,14,9,1,2,1092,1155,142,15.77777778,1.5,0
1121,1121,945,32,764,340,26,13,10,-1,2,1092,1157,140.5,14.05,-9859.5,1
1178,1123,921,61,331,338,15,6,5,1,2,1119,1110,134.5,26.9,2,0
1178,1123,922,61,336,340,25,10,6,4,2,1119,1104,132.5,22.08333333,-3,0
1178,1123,923,61,342,338,24,14,10,-2,2,1119,1104,135.5,13.55,3.5,0
1178,1123,924,61,352,338,25,14,8,0,2,1119,1104,132,16.5,-1,0
1178,1123,925,61,360,338,22,14,8,-3,2,1119,1104,133,16.625,149,1
1178,1123,927,61,373,340,24,13,9,0,2,1119,1127,135,15,1.5,0
1178,1123,928,61,382,339,26,12,9,-3,2,1119,1127,133.5,14.83333333,1,0
1178,1123,929,61,391,338,23,10,6,3,2,1119,1104,132.5,22.08333333,-0.5,0
1178,1123,930,61,397,339,25,11,9,-4,2,1119,1104,133,14.77777778,2.5,0
1178,1123,931,61,406,338,25,10,5,3,2,1119,1104,130.5,26.1,-4,0
1178,1123,932,61,411,339,22,12,8,1,2,1119,1104,134.5,16.8125,1,0
1178,1123,933,61,419,338,24,9,9,-3,2,1119,1104,133.5,14.83333333,2.5,0
1178,1123,934,61,428,337,26,9,6,4,2,1132,1104,131,21.83333333,-4.5,0
1178,1123,935,61,434,338,22,9,10,-4,2,1132,1104,135.5,13.55,5,0
1178,1123,936,61,444,337,25,9,6,3,2,1132,1104,130.5,21.75,-2,0
1178,1123,937,61,450,337,24,9,9,-5,2,1132,1104,132.5,14.72222222,3,0
1178,1123,938,61,459,337,25,9,4,4,2,1132,1104,129.5,32.375,-4,0
1178,1123,939,61,463,337,22,9,8,-1,2,1132,1104,133.5,16.6875,0.5,0
1178,1123,940,61,471,336,22,7,7,1,2,1149,1104,133,19,-2,0
1178,1123,941,61,478,337,22,9,8,-1,2,1149,1104,135,16.875,-0.5,0
1178,1123,942,61,486,336,22,7,7,1,2,1149,1104,135.5,19.35714286,1,0
1178,1123,943,61,493,337,22,9,8,0,2,1155,1104,134.5,16.8125,0,0
1178,1123,944,61,501,337,21,9,8,-3,2,1155,1104,134.5,16.8125,1.5,0
1178,1123,945,61,509,337,23,10,5,2,2,1155,1104,133,26.6,-5.5,0
1178,1123,946,61,514,338,18,9,7,3,2,1155,1104,138.5,19.78571429,0.5,0
1178,1123,947,61,521,338,18,10,10,-3,2,1157,1104,138,13.8,4,0
1178,1123,948,61,531,337,23,10,7,0,2,1157,1104,134,19.14285714,-2.5,0
1178,1123,949,61,538,338,22,10,7,-3,2,1157,1104,136.5,19.5,1,0
1178,1123,950,61,545,339,22,12,4,0,2,1157,1104,135.5,33.875,-6,0
1178,1123,951,61,549,339,15,6,4,0,2,1157,1104,141.5,35.375,152.5,1
1170,1170,952,18,90,323,15,13,2,5,3,1062,1156,527,263.5,-0.5,0
1170,1170,953,18,92,323,24,13,7,0,3,1062,1156,527.5,75.35714286,-0.5,0
1170,1170,954,18,99,322,25,14,7,1,3,1062,0,528,75.42857143,0,0
1170,1170,955,18,106,322,25,14,8,-1,3,1062,0,528,66,-0.5,0
1170,1170,956,18,114,323,23,13,7,3,3,1062,0,528.5,75.5,-0.5,0
1170,1170,957,18,121,323,23,13,10,-6,3,1062,0,529,52.9,4,0
1170,1170,958,18,131,321,26,12,4,2,3,1062,0,525,131.25,-2.5,0
1170,1170,959,18,135,321,29,12,6,1,3,1062,0,527.5,87.91666667,-2.5,0
1170,1170,960,18,141,321,27,14,7,0,3,1062,0,530,75.71428571,-0.5,0
1170,1170,961,18,148,321,27,13,7,1,3,1062,0,530.5,75.78571429,0,0
1170,1170,962,18,155,321,30,14,8,0,3,1062,0,530.5,66.3125,-1,0
1170,1170,963,18,163,321,28,13,8,-1,3,1062,0,531.5,66.4375,-0.5,0
1170,1170,964,18,171,321,24,12,7,-2,3,1062,0,532,76,0.5,0
1170,1170,965,18,178,321,27,12,5,-5,3,1062,0,531.5,106.3,-2,0
1170,1170,966,18,183,321,29,11,0,0,3,1062,0,533.5,10000,-1,0
1170,1170,967,18,183,321,43,15,0,0,3,1062,0,534.5,10000,552,1
1264,1175,970,68,297,315,25,7,10,0,3,1062,1194,453.5,45.35,-9546.5,1
1264,1175,973,68,322,314,20,12,7,0,3,1062,1194,455.5,65.07142857,-1,0
1264,1175,974,68,329,316,19,6,7,0,3,1062,1194,456.5,65.21428571,467,1
1264,1175,976,68,343,316,15,9,8,0,3,1062,1202,461.5,57.6875,3,0
1264,1175,977,68,351,317,21,6,8,1,3,1062,1202,458.5,57.3125,-0.5,0
1264,1175,978,68,359,317,21,8,9,0,3,1062,1194,459,51,-0.5,0
1264,1175,979,68,368,318,19,6,9,0,3,1062,1194,459.5,51.05555556,0,0
1264,1175,980,68,377,320,17,5,9,-1,3,1062,1194,459.5,51.05555556,0,0
1264,1175,981,68,386,321,15,3,8,2,3,1062,1194,459.5,57.4375,1,0
1264,1175,982,68,394,315,17,12,10,-3,3,1062,1194,458.5,45.85,0,0
1264,1175,983,68,404,316,13,12,7,0,3,1062,1194,458.5,65.5,-3,0
1264,1175,984,68,411,314,9,7,7,3,3,1062,1194,461.5,65.92857143,-9538.5,1
1264,1175,986,68,428,316,10,10,9,-7,3,1062,1194,459.5,51.05555556,1.5,0
1264,1175,987,68,437,320,9,9,2,7,3,1062,1194,458,229,-4.5,0
1264,1175,988,68,439,316,14,9,9,1,3,1062,1194,462.5,51.38888889,1.5,0
1264,1175,989,68,448,316,15,12,10,0,3,1062,1194,461,46.1,-0.5,0
1264,1175,990,68,458,317,10,11,10,-6,3,1062,1194,461.5,46.15,1.5,0
1264,1175,991,68,468,318,9,9,4,0,3,1062,1194,460,115,-2,0
1264,1175,992,68,472,316,17,8,4,0,3,1062,1194,462,115.5,-9538,1
1241,1241,1007,38,546,355,21,9,10,-7,1,1212,1211,121,12.1,-1,0
1241,1241,1008,38,556,356,16,12,3,3,1,1212,1211,122,40.66666667,-2.5,0
1241,1241,1009,38,559,357,24,13,6,3,1,1212,1211,124.5,20.75,-1,0
1241,1241,1010,38,565,357,26,14,9,-2,1,1212,1211,125.5,13.94444444,-0.5,0
1241,1241,1011,38,574,357,27,14,7,0,1,1212,1233,126,18,-2.5,0
1241,1241,1012,38,581,357,28,14,7,1,1,1212,1233,128.5,18.35714286,0,0
1241,1241,1013,38,588,357,26,14,8,0,1,1245,1233,128.5,16.0625,-2,0
1241,1241,1014,38,596,357,26,14,8,1,1,1245,1233,130.5,16.3125,1,0
1241,1241,1015,38,604,358,26,15,9,-2,1,1245,1233,129.5,14.38888889,1,0
1241,1241,1016,38,613,357,27,14,7,1,1,1245,1233,128.5,18.35714286,-2,0
1241,1241,1017,38,620,357,26,14,8,0,1,1245,1233,130.5,16.3125,-0.5,0
1241,1241,1018,38,628,357,28,14,8,-1,1,1245,1233,131,16.375,0.5,0
1241,1241,1019,38,636,358,27,13,7,1,1,1245,1233,130.5,18.64285714,-3,0
1241,1241,1020,38,643,358,26,13,8,0,1,1245,1233,133.5,16.6875,0.5,0
1241,1241,1021,38,651,358,26,14,8,0,1,1245,1233,133,16.625,-1.5,0
1241,1241,1022,38,659,358,24,14,8,0,1,1245,1233,134.5,16.8125,-1,0
1241,1241,1023,38,667,358,25,14,8,1,1,1245,1233,135.5,16.9375,1,0
1241,1241,1024,38,675,358,25,14,9,-2,1,1245,1233,134.5,14.94444444,0,0
1241,1241,1025,38,684,358,25,14,7,1,1,1245,1233,134.5,19.21428571,-1.5,0
1241,1241,1026,38,691,358,25,15,8,1,1,1245,1233,136,17,-0.5,0
1241,1241,1027,38,699,358,25,15,9,-2,1,1245,1268,136.5,15.16666667,1.5,0
1241,1241,1028,38,708,358,27,14,7,1,1,1245,1268,135,19.28571429,-2.5,0
1241,1241,1029,38,715,359,26,15,8,1,1,1245,1270,137.5,17.1875,-2,0
1241,1241,1030,38,723,358,26,14,9,-2,1,1245,1270,139.5,15.5,3,0
1241,1241,1031,38,732,358,27,14,7,3,1,1245,1270,136.5,19.5,-2.5,0
1241,1241,1032,38,739,358,26,14,10,-3,1,1245,1270,139,13.9,1.5,0
1241,1241,1033,38,749,359,27,13,7,2,1,1245,1270,137.5,19.64285714,-2.5,0
1241,1241,1034,38,756,359,26,15,9,-1,1,1245,1270,140,15.55555556,0.5,0
1241,1241,1035,38,765,358,27,12,8,0,1,1245,1270,139.5,17.4375,-2,0
1241,1241,1036,38,773,358,27,12,8,0,1,1245,1270,141.5,17.6875,0.5,0
1241,1241,1037,38,781,359,27,13,8,0,1,1245,1270,141,17.625,-2.5,0
1241,1241,1038,38,789,359,26,14,8,1,1,1245,1270,143.5,17.9375,-9856.5,1
1323,1243,1007,81,177,343,30,15,8,-2,2,1191,1242,87,10.875,0.5,0
1323,1243,1008,81,185,341,29,14,6,2,2,1191,1242,86.5,14.41666667,-1.5,0
1323,1243,1009,81,191,342,28,12,8,-2,2,1191,1242,88,11,2,0
1323,1243,1010,81,199,340,29,12,6,1,2,1191,1242,86,14.33333333,0,0
1323,1243,1011,81,205,342,30,14,7,1,2,1191,1242,86,12.28571429,-1.5,0
1323,1243,1012,81,212,342,28,12,8,-2,2,1191,1242,87.5,10.9375,2,0
1323,1243,1013,81,220,342,29,15,6,0,2,1191,1242,85.5,14.25,-1.5,0
1323,1243,1014,81,226,342,30,13,6,0,2,1191,1242,87,14.5,-1,0
1323,1243,1015,81,232,342,29,11,6,3,2,1191,1242,88,14.66666667,-1.5,0
1323,1243,1016,81,238,342,27,9,9,-2,2,1191,1242,89.5,9.944444444,3,0
1323,1243,1017,81,247,341,30,14,7,0,2,1191,1259,86.5,12.35714286,0,0
1323,1243,1018,81,254,341,30,13,7,0,2,1191,1259,86.5,12.35714286,0,0
1323,1243,1019,81,261,341,29,11,7,0,2,1191,1259,86.5,12.35714286,1,0
1323,1243,1020,81,268,340,30,15,7,0,2,1191,1259,85.5,12.21428571,-1.5,0
1323,1243,1021,81,275,340,29,15,7,-1,2,1191,1259,87,12.42857143,0,0
1323,1243,1022,81,282,342,28,13,6,2,2,1191,1259,87,14.5,-1.5,0
1323,1243,1023,81,288,340,27,15,8,-2,2,1191,1259,88.5,11.0625,1.5,0
1323,1243,1024,81,296,340,28,15,6,1,2,1191,1259,87,14.5,-1,0
1323,1243,1025,81,302,340,29,15,7,0,2,1191,1259,88,12.57142857,1,0
1323,1243,1026,81,309,340,30,15,7,-1,2,1191,1259,87,12.42857143,0,0
1323,1243,1027,81,316,340,30,15,6,0,2,1191,1259,87,14.5,-3,0
1323,1243,1028,81,322,340,29,15,6,0,2,1191,1259,90,15,-1.5,0
1323,1243,1029,81,328,340,27,13,6,3,2,1191,1259,91.5,15.25,-2,0
1323,1243,1030,81,334,340,25,11,9,0,2,1191,1259,93.5,10.38888889,2.5,0
1323,1243,1031,81,343,341,27,12,9,1,2,1191,1259,91,10.11111111,1,0
1323,1243,1032,81,352,342,25,11,10,-8.375,2,1191,1259,90,9,-0.5,0
1323,1243,1033,81,362,343,23,9,1.625,-0.203125,2,1191,1259,90.5,55.69230769,80.5,1
1265,1265,1024,127,145,324,19,14,5,2,3,1244,1240,132,26.4,1.5,0
1265,1265,1025,127,150,324,23,14,7,-4,3,1244,1240,130.5,18.64285714,-2,0
1265,1265,1026,127,157,324,21,14,3,4,3,1244,1261,132.5,44.16666667,1.5,0
1265,1265,1027,127,160,324,29,15,7,-2,3,1244,1261,131,18.71428571,0,0
1265,1265,1028,127,167,324,29,13,5,3,3,1244,1261,131,26.2,-1.5,0
1265,1265,1029,127,172,323,30,14,8,-3,3,1244,1261,132.5,16.5625,2,0
1265,1265,1030,127,180,323,29,14,5,3,3,1244,1261,130.5,26.1,-2,0
1265,1265,1031,127,185,323,30,14,8,-2,3,1244,1261,132.5,16.5625,2,0
1265,1265,1032,127,193,323,29,14,6,-1,3,1244,1261,130.5,21.75,-1.5,0
1265,1265,1033,127,199,322,30,14,5,5,3,1244,1261,132,26.4,147,1
1265,1265,1035,127,214,322,29,14,5,3,3,1244,1280,131,26.2,-1,0
1265,1265,1036,127,219,322,30,15,8,-2,3,1244,1280,132,16.5,1,0
1265,1265,1037,127,227,322,28,15,6,-1,3,1244,1261,131,21.83333333,-2,0
1265,1265,1038,127,233,322,28,13,5,3,3,1244,1261,133,26.6,1.5,0
1265,1265,1039,127,238,322,32,13,8,1,3,1244,1261,131.5,16.4375,0.5,0
1265,1265,1040,127,246,322,30,13,9,-4,3,1244,1261,131,14.55555556,5,0
1265,1265,1041,127,255,321,34,14,5,1,3,1244,1261,126,25.2,-5,0
1265,1265,1042,127,260,321,28,14,6,1,3,1244,1261,131,21.83333333,0.5,0
1265,1265,1043,127,266,321,30,14,7,1,3,1244,1261,130.5,18.64285714,0.5,0
1265,1265,1044,127,273,321,30,15,8,-2,3,1244,1261,130,16.25,0.5,0
1265,1265,1045,127,281,321,27,15,6,1,3,1244,1261,129.5,21.58333333,0.5,0
1265,1265,1046,127,287,321,29,15,7,-1,3,1244,1261,129,18.42857143,0.5,0
1265,1265,1047,127,294,320,29,14,6,1,3,1244,1261,128.5,21.41666667,0,0
1265,1265,1048,127,300,320,29,14,7,0,3,1244,1261,128.5,18.35714286,0,0
1265,1265,1049,127,307,320,29,14,7,0,3,1244,1261,128.5,18.35714286,0.5,0
1265,1265,1050,127,314,320,29,15,7,-1,3,1244,1261,128,18.28571429,-0.5,0
1265,1265,1051,127,321,320,26,14,6,1,3,1244,1261,128.5,21.41666667,1,0
1265,1265,1052,127,327,320,29,14,7,1,3,1244,1261,127.5,18.21428571,-0.5,0
1265,1265,1053,127,334,319,29,14,8,-2,3,1244,1261,128,16,0,0
1265,1265,1054,127,342,319,27,14,6,1,3,1244,1261,128,21.33333333,0.5,0
1265,1265,1055,127,348,320,26,15,7,-1,3,1244,1261,127.5,18.21428571,0.5,0
1265,1265,1056,127,355,319,26,14,6,1,3,1244,1261,127,21.16666667,0,0
1265,1265,1057,127,361,319,29,14,7,0,3,1244,1261,127,18.14285714,1,0
1265,1265,1058,127,368,319,29,15,7,-1,3,1244,1261,126,18,0.5,0
1265,1265,1059,127,375,319,27,15,6,1,3,1244,1261,125.5,20.91666667,2,0
1265,1265,1060,127,381,318,29,14,7,-1,3,1244,1261,123.5,17.64285714,-0.5,0
1265,1265,1061,127,388,318,26,14,6,0,3,1244,1261,124,20.66666667,-1.5,0
1265,1265,1062,127,394,318,29,14,6,2,3,1244,1261,125.5,20.91666667,-1.5,0
1265,1265,1063,127,400,318,28,14,8,-2,3,1244,1261,127,15.875,3.5,0
1265,1265,1064,127,408,318,25,14,6,0,3,1244,1261,123.5,20.58333333,1.5,0
1265,1265,1065,127,414,318,29,15,6,0,3,1244,1261,122,20.33333333,-0.5,0
1265,1265,1066,127,420,317,28,14,6,2,3,1244,1261,122.5,20.41666667,-3.5,0
1265,1265,1067,127,426,317,27,14,8,-3,3,1244,1261,126,15.75,1,0
1265,1265,1068,127,434,317,25,14,5,3,3,1244,1261,125,25,0,0
1265,1265,1069,127,439,317,28,14,8,-3,3,1244,1261,125,15.625,4,0
1265,1265,1070,127,447,317,27,15,5,3,3,1244,1261,121,24.2,0,0
1265,1265,1071,127,452,317,28,14,8,-3,3,1244,1261,121,15.125,1,0
1265,1265,1072,127,460,316,27,13,5,3,3,1244,1261,120,24,-0.5,0
1265,1265,1073,127,465,316,28,13,8,-3,3,1244,1261,120.5,15.0625,-0.5,0
1265,1265,1074,127,473,316,26,13,5,1,3,1244,1261,121,24.2,-2,0
1265,1265,1075,127,478,316,28,13,6,1,3,1244,1261,123,20.5,1,0
1265,1265,1076,127,484,315,26,14,7,-1,3,1244,1261,122,17.42857143,2,0
1265,1265,1077,127,491,315,27,14,6,1,3,1244,1261,120,20,-0.5,0
1265,1265,1078,127,497,316,26,13,7,-1,3,1244,1261,120.5,17.21428571,1.5,0
1265,1265,1079,127,504,315,27,14,6,1,3,1244,1261,119,19.83333333,0,0
1265,1265,1080,127,510,315,27,14,7,-1,3,1244,1261,119,17,1,0
1265,1265,1081,127,517,316,27,13,6,1,3,1244,1261,118,19.66666667,-3,0
1265,1265,1082,127,523,316,27,13,7,-1,3,1244,1261,121,17.28571429,1,0
1265,1265,1083,127,530,316,27,13,6,0,3,1244,1261,120,20,2,0
1265,1265,1084,127,536,316,27,13,6,0,3,1244,1261,118,19.66666667,0,0
1265,1265,1085,127,542,316,27,13,6,1,3,1244,1261,118,19.66666667,-0.5,0
1265,1265,1086,127,548,317,26,13,7,-1,3,1244,1261,118.5,16.92857143,1.5,0
1265,1265,1087,127,555,316,27,13,6,0,3,1244,1261,117,19.5,-0.5,0
1265,1265,1088,127,561,316,27,13,6,1,3,1244,1261,117.5,19.58333333,-0.5,0
1265,1265,1089,127,567,316,26,13,7,-2,3,1244,1261,118,16.85714286,1.5,0
1265,1265,1090,127,574,316,27,15,5,2,3,1244,1261,116.5,23.3,-1.5,0
1265,1265,1091,127,579,316,26,14,7,-1,3,1244,1261,118,16.85714286,-1,0
1265,1265,1092,127,586,316,26,15,6,1,3,1244,1261,119,19.83333333,-1,0
1265,1265,1093,127,592,316,26,15,7,-1,3,1244,1261,120,17.14285714,3.5,0
1265,1265,1094,127,599,316,27,14,6,0,3,1244,1261,116.5,19.41666667,-1,0
1265,1265,1095,127,605,317,26,15,6,-1,3,1244,1261,117.5,19.58333333,0.5,0
1265,1265,1096,127,611,317,26,13,5,1,3,1244,1261,117,23.4,0,0
1265,1265,1097,127,616,316,26,14,6,1,3,1244,1261,117,19.5,-2.5,0
1265,1265,1098,127,622,317,26,14,7,-1,3,1244,1261,119.5,17.07142857,2.5,0
1265,1265,1099,127,629,317,26,13,6,0,3,1244,1261,117,19.5,0,0
1265,1265,1100,127,635,317,26,14,6,1,3,1244,1261,117,19.5,0,0
1265,1265,1101,127,641,317,26,13,7,-1,3,1244,1261,117,16.71428571,1,0
1265,1265,1102,127,648,317,28,14,6,0,3,1244,1261,116,19.33333333,-1,0
1265,1265,1103,127,654,317,26,14,6,1,3,1244,1261,117,19.5,0,0
1265,1265,1104,127,660,317,26,14,7,-1,3,1244,1261,117,16.71428571,1,0
1265,1265,1105,127,667,317,27,14,6,0,3,1244,1261,116,19.33333333,-2.5,0
1265,1265,1106,127,673,317,27,14,6,1,3,1244,1261,118.5,19.75,-2,0
1265,1265,1107,127,679,317,26,14,7,-1,3,1244,1261,120.5,17.21428571,5,0
1265,1265,1108,127,686,317,27,14,6,1,3,1244,1261,115.5,19.25,-3.5,0
1265,1265,1109,127,692,317,27,14,7,-1,3,1244,1261,119,17,3.5,0
1265,1265,1110,127,699,317,27,14,6,0,3,1244,1261,115.5,19.25,0,0
1265,1265,1111,127,705,317,27,14,6,1,3,1244,1261,115.5,19.25,-4,0
1265,1265,1112,127,711,316,26,14,7,-1,3,1244,1261,119.5,17.07142857,4,0
1265,1265,1113,127,718,317,27,13,6,1,3,1244,1261,115.5,19.25,-1,0
1265,1265,1114,127,724,317,26,13,7,0,3,1244,1261,116.5,16.64285714,1,0
1265,1265,1115,127,731,317,26,13,7,-1,3,1244,1261,115.5,16.5,0.5,0
1265,1265,1116,127,738,317,24,13,6,0,3,1244,1261,115,19.16666667,-1.5,0
1265,1265,1117,127,744,317,25,13,6,2,3,1244,1261,116.5,19.41666667,1,0
1265,1265,1118,127,750,317,26,13,8,-1,3,1244,1261,115.5,14.4375,1,0
1265,1265,1119,127,758,317,25,13,7,-1,3,1244,1261,114.5,16.35714286,-9885.5,1
1265,1265,1121,127,771,317,25,13,6,1,3,1244,1261,114.5,19.08333333,0.5,0
1265,1265,1122,127,777,316,26,12,7,-1,3,1244,1261,114,16.28571429,-0.5,0
1265,1265,1123,127,784,317,25,13,6,2,3,1244,1261,114.5,19.08333333,-0.5,0
1265,1265,1124,127,790,317,25,13,8,-3,3,1244,1261,115,14.375,1.5,0
1265,1265,1125,127,798,317,23,13,5,1,3,1244,1261,113.5,22.7,-0.5,0
1265,1265,1126,127,803,317,25,14,6,1,3,1244,1261,114,19,-0.5,0
1265,1265,1127,127,809,317,25,13,7,-2,3,1244,1261,114.5,16.35714286,1,0
1265,1265,1128,127,816,317,23,13,5,1,3,1244,1261,113.5,22.7,-9886.5,1
1270,1270,1029,33,571,356,15,13,4,2,1,1241,1268,123.5,30.875,0,0
